player_damage,weapon_level,family,attack,displayed_damage
4500,49,Splat Brella,Launched brella,18643
4500,49,Tenta Brella,All shots hit,44744
4500,49,Tenta Brella,Single shot,6338
4500,49,Tenta Brella,Launched brella,31072
4500,49,Blaster,Direct hit,27343
4500,49,Blaster,Explosion (max),19140
4500,49,Blaster,Explosion (min),13671
4500,49,Rapid Blaster Pro,Direct hit,22372
4500,49,Rapid Blaster Pro,Explosion,11186
4500,49,Octobrush,Brush swing,7457
4500,49,Octobrush,Inking on the go,4971
4500,49,Tri-Stringer,Explosion,4971
4500,49,Tri-Stringer,Full charge,14914
4500,49,Splatana Stamper,Horizontal slash,12429
4500,49,Splatana Stamper,Charged slash,22372
4500,49,Splatana Stamper,Charged slash (direct hit),27343
4500,50,Splattershot,Shot,4715
4500,50,Splattershot Jr.,Shot,3929
4500,50,Squelcher,Shot,7073
4500,50,Splat Roller,Horizontal swing,19648
4500,50,Splat Roller,Vertical swing,26197
4500,50,Splat Roller,Inkling on the go,15718
4500,50,Dynamo Roller,Horizontal swing,31437
4500,50,Dynamo Roller,Vertical swing,47156
4500,50,Dynamo Roller,Inkling on the go,78593
4500,50,E-liter,Full charge,78593
4500,50,E-liter,Minimum charge,6549
4500,50,Squiffer,Full charge,32747
4500,50,Squiffer,Minimum charge,6549
4500,50,Slosher,Single slosh,20958
4500,50,Sloshing Machine,Direct hit,26197
4500,50,Sloshing Machine,Explosion,15718
4500,50,Heavy Splatling,Shot,5894
4500,50,Mini Splatling,Shot,5108
4500,50,Splat Dualies,Shot,5108
4500,50,Glooga Dualies,Pre-Dodge Roll,7073
4500,50,Glooga Dualies,Post-Dodge Roll,10217
4500,50,Splat Brella,All shots hit,23578
4500,50,Splat Brella,Single shot,4715
4500,50,Splat Brella,Launched brella,19648
4500,50,Tenta Brella,All shots hit,47156
4500,50,Tenta Brella,Single shot,6680
4500,50,Tenta Brella,Launched brella,32747
4500,50,Blaster,Direct hit,28817
4500,50,Blaster,Explosion (max),20172
4500,50,Blaster,Explosion (min),14408
4500,50,Rapid Blaster Pro,Direct hit,23578
4500,50,Rapid Blaster Pro,Explosion,11789
4500,50,Octobrush,Brush swing,7859
4500,50,Octobrush,Inking on the go,5239
4500,50,Tri-Stringer,Explosion,5239
4500,50,Tri-Stringer,Full charge,15718
4500,50,Splatana Stamper,Horizontal slash,13098
4500,50,Splatana Stamper,Charged slash,23578
4500,50,Splatana Stamper,Charged slash (direct hit),28817
4500,51,Splattershot,Shot,4797
4500,51,Splattershot Jr.,Shot,3997
4500,51,Squelcher,Shot,7195
4500,51,Splat Roller,Horizontal swing,19988
4500,51,Splat Roller,Vertical swing,26651
4500,51,Splat Roller,Inkling on the go,15990
4500,51,Dynamo Roller,Horizontal swing,31981
4500,51,Dynamo Roller,Vertical swing,47972
4500,51,Dynamo Roller,Inkling on the go,79954
4500,51,E-liter,Full charge,79954
4500,51,E-liter,Minimum charge,6662
4500,51,Squiffer,Full charge,33314
4500,51,Squiffer,Minimum charge,6662
4500,51,Slosher,Single slosh,21321
4500,51,Sloshing Machine,Direct hit,26651
4500,51,Sloshing Machine,Explosion,15590
4500,51,Heavy Splatling,Shot,5996
4500,51,Mini Splatling,Shot,5197
4500,51,Splat Dualies,Shot,5197
4500,51,Glooga Dualies,Pre-Dodge Roll,7195
4500,51,Glooga Dualies,Post-Dodge Roll,10394
4500,51,Splat Brella,All shots hit,23986
4500,51,Splat Brella,Single shot,4797
4500,51,Splat Brella,Launched brella,19988
4500,51,Tenta Brella,All shots hit,47972
4500,51,Tenta Brella,Single shot,6796
4500,51,Tenta Brella,Launched brella,33314
4500,51,Blaster,Direct hit,29316
4500,51,Blaster,Explosion (max),20521
4500,51,Blaster,Explosion (min),14658
4500,51,Rapid Blaster Pro,Direct hit,23986
4500,51,Rapid Blaster Pro,Explosion,11993
4500,51,Octobrush,Brush swing,7995
4500,51,Octobrush,Inking on the go,5330
4500,51,Tri-Stringer,Explosion,5330
4500,51,Tri-Stringer,Full charge,15990
4500,51,Splatana Stamper,Horizontal slash,13325
4500,51,Splatana Stamper,Charged slash,23986
4500,51,Splatana Stamper,Charged slash (direct hit),29316
4500,52,Splattershot,Shot,4880
4500,52,Splattershot Jr.,Shot,4067
4500,52,Squelcher,Shot,7320
4500,52,Splat Roller,Horizontal swing,20335
4500,52,Splat Roller,Vertical swing,27113
4500,52,Splat Roller,Inkling on the go,16268
4500,52,Dynamo Roller,Horizontal swing,32536
4500,52,Dynamo Roller,Vertical swing,48804
4500,52,Dynamo Roller,Inkling on the go,81340
4500,52,E-liter,Full charge,81340
4500,52,E-liter,Minimum charge,6778
4500,52,Squiffer,Full charge,33891
4500,52,Squiffer,Minimum charge,6778
4500,52,Slosher,Single slosh,21690
4500,52,Sloshing Machine,Direct hit,27113
4500,52,Sloshing Machine,Explosion,16268
4500,52,Heavy Splatling,Shot,6100
4500,52,Mini Splatling,Shot,5287
4500,52,Splat Dualies,Shot,5289
4500,52,Glooga Dualies,Pre-Dodge Roll,7320
4500,52,Glooga Dualies,Post-Dodge Roll,10574
4500,52,Splat Brella,All shots hit,24402
4500,52,Splat Brella,Single shot,4880
4500,52,Splat Brella,Launched brella,20335
4500,52,Tenta Brella,All shots hit,48804
4500,52,Tenta Brella,Single shot,6913
4500,52,Tenta Brella,Launched brella,33891
4500,52,Blaster,Direct hit,29824
4500,52,Blaster,Explosion (max),20877
4500,52,Blaster,Explosion (min),14912
4500,52,Rapid Blaster Pro,Direct hit,24402
4500,52,Rapid Blaster Pro,Explosion,12201
4500,52,Octobrush,Brush swing,8134
4500,52,Octobrush,Inking on the go,5422
4500,52,Tri-Stringer,Explosion,5422
4500,52,Tri-Stringer,Full charge,16268
4500,52,Splatana Stamper,Horizontal slash,13556
4500,52,Splatana Stamper,Charged slash,24402
4500,52,Splatana Stamper,Charged slash (direct hit),29824
4500,53,Splattershot,Shot,4965
4500,53,Splattershot Jr.,Shot,4138
4500,53,Squelcher,Shot,7448
4500,53,Splat Roller,Horizontal swing,20691
4500,53,Splat Roller,Vertical swing,27588
4500,53,Splat Roller,Inkling on the go,16552
4500,53,Dynamo Roller,Horizontal swing,33105
4500,53,Dynamo Roller,Vertical swing,49658
4500,53,Dynamo Roller,Inkling on the go,82764
4500,53,E-liter,Full charge,82764
4500,53,E-liter,Minimum charge,6897
4500,53,Squiffer,Full charge,34485
4500,53,Squiffer,Minimum charge,6897
4500,53,Slosher,Single slosh,22070
4500,53,Sloshing Machine,Direct hit,27588
4500,53,Sloshing Machine,Explosion,16552
4500,53,Heavy Splatling,Shot,6207
4500,53,Mini Splatling,Shot,5379
4500,53,Splat Dualies,Shot,5379
4500,53,Glooga Dualies,Pre-Dodge Roll,7448
4500,53,Glooga Dualies,Post-Dodge Roll,10759
4500,53,Splat Brella,All shots hit,24829
4500,53,Splat Brella,Single shot,4965
4500,53,Splat Brella,Launched brella,20691
4500,53,Tenta Brella,All shots hit,49658
4500,53,Tenta Brella,Single shot,7034
4500,53,Tenta Brella,Launched brella,34485
4500,53,Blaster,Direct hit,30346
4500,53,Blaster,Explosion (max),21242
4500,53,Blaster,Explosion (min),15173
4500,53,Rapid Blaster Pro,Direct hit,24829
4500,53,Rapid Blaster Pro,Explosion,12414
4500,53,Octobrush,Brush swing,8276
4500,53,Octobrush,Inking on the go,5517
4500,53,Tri-Stringer,Explosion,5517
4500,53,Tri-Stringer,Full charge,16552
4500,53,Splatana Stamper,Horizontal slash,13794
4500,53,Splatana Stamper,Charged slash,24829
4500,53,Splatana Stamper,Charged slash (direct hit),30346
4500,54,Splattershot,Shot,5053
4500,54,Splattershot Jr.,Shot,4211
4500,54,Squelcher,Shot,7580
4500,54,Splat Roller,Horizontal swing,21056
4500,54,Splat Roller,Vertical swing,28075
4500,54,Splat Roller,Inkling on the go,16845
4500,54,Dynamo Roller,Horizontal swing,33690
4500,54,Dynamo Roller,Vertical swing,50535
4500,54,Dynamo Roller,Inkling on the go,84225
4500,54,E-liter,Full charge,84225
4500,54,E-liter,Minimum charge,7018
4500,54,Squiffer,Full charge,35094
4500,54,Squiffer,Minimum charge,7018
4500,54,Sloshing Machine,Direct hit,28075
4500,54,Sloshing Machine,Explosion,16845
4500,54,Heavy Splatling,Shot,6316
4500,54,Mini Splatling,Shot,5474
4500,54,Splat Dualies,Shot,5474
4500,54,Glooga Dualies,Pre-Dodge Roll,7580
4500,54,Glooga Dualies,Post-Dodge Roll,10949
4500,54,Splat Brella,All shots hit,25267
4500,54,Splat Brella,Single shot,5053
4500,54,Splat Brella,Launched brella,21056
4500,54,Tenta Brella,All shots hit,50535
4500,54,Tenta Brella,Single shot,7159
4500,54,Tenta Brella,Launched brella,35094
4500,54,Blaster,Direct hit,30882
4500,54,Blaster,Explosion (max),21617
4500,54,Blaster,Explosion (min),15441
4500,54,Rapid Blaster Pro,Direct hit,25267
4500,54,Rapid Blaster Pro,Explosion,12633
4500,54,Octobrush,Brush swing,8422
4500,54,Octobrush,Inking on the go,5615
4500,54,Tri-Stringer,Explosion,5615
4500,54,Tri-Stringer,Full charge,16845
4500,54,Splatana Stamper,Horizontal slash,14037
4500,54,Splatana Stamper,Charged slash,25267
4500,54,Splatana Stamper,Charged slash (direct hit),30882
4500,55,Splattershot Jr.,Shot,4286
4500,55,Squelcher,Shot,7715
4500,55,Splat Roller,Horizontal swing,21431
4500,55,Splat Roller,Vertical swing,28575
4500,55,Splat Roller,Inkling on the go,17145
4500,55,Dynamo Roller,Horizontal swing,34290
4500,55,Dynamo Roller,Vertical swing,51435
4500,55,Dynamo Roller,Inkling on the go,85725
4500,55,E-liter,Full charge,85725
4500,55,E-liter,Minimum charge,7143
4500,55,Squiffer,Full charge,35718
4500,55,Squiffer,Minimum charge,7143
4500,55,Sloshing Machine,Direct hit,28575
4500,55,Sloshing Machine,Explosion,17145
4500,55,Heavy Splatling,Shot,6429
4500,55,Mini Splatling,Shot,5572
4500,55,Splat Dualies,Shot,5572
4500,55,Glooga Dualies,Pre-Dodge Roll,7715
4500,55,Glooga Dualies,Post-Dodge Roll,11144
4500,55,Splat Brella,All shots hit,25717
4500,55,Splat Brella,Single shot,5143
4500,55,Splat Brella,Launched brella,21431
4500,55,Tenta Brella,All shots hit,51435
4500,55,Tenta Brella,Single shot,7286
4500,55,Tenta Brella,Launched brella,35718
4500,55,Blaster,Direct hit,31432
4500,55,Blaster,Explosion (max),22002
4500,55,Blaster,Explosion (min),15716
4500,55,Rapid Blaster Pro,Direct hit,25717
4500,55,Rapid Blaster Pro,Explosion,12858
4500,55,Octobrush,Brush swing,8572
4500,55,Octobrush,Inking on the go,5715
4500,55,Tri-Stringer,Explosion,5715
4500,55,Tri-Stringer,Full charge,17145
4500,55,Splatana Stamper,Horizontal slash,14287
4500,55,Splatana Stamper,Charged slash,25717
4500,55,Splatana Stamper,Charged slash (direct hit),31432
4500,56,E-liter,Full charge,87262
4500,56,E-liter,Minimum charge,7271
4500,56,Tenta Brella,All shots hit,52357
4500,56,Tenta Brella,Single shot,7417
4500,56,Tenta Brella,Launched brella,36359
4500,56,Splatana Stamper,Horizontal slash,14543
4500,56,Splatana Stamper,Charged slash,26178
4500,56,Splatana Stamper,Charged slash (direct hit),31996
4500,57,E-liter,Full charge,88837
4500,57,E-liter,Minimum charge,7403
4500,57,Tenta Brella,All shots hit,53302
4500,57,Tenta Brella,Single shot,7551
4500,57,Tenta Brella,Launched brella,37015
4500,57,Splatana Stamper,Horizontal slash,14806
4500,57,Splatana Stamper,Charged slash,26651
4500,57,Splatana Stamper,Charged slash (direct hit),32573
4500,58,E-liter,Full charge,90450
4500,58,E-liter,Minimum charge,7537
4500,58,Tenta Brella,All shots hit,54270
4500,58,Tenta Brella,Single shot,7688
4500,58,Tenta Brella,Launched brella,37687
4500,58,Splatana Stamper,Horizontal slash,15075
4500,58,Splatana Stamper,Charged slash,27135
4500,58,Splatana Stamper,Charged slash (direct hit),33165
4500,59,E-liter,Full charge,92100
4500,59,E-liter,Minimum charge,7675
4500,59,Tenta Brella,All shots hit,55260
4500,59,Tenta Brella,Single shot,7828
4500,59,Tenta Brella,Launched brella,38375
4500,59,Splatana Stamper,Horizontal slash,15350
4500,59,Splatana Stamper,Charged slash,27630
4500,59,Splatana Stamper,Charged slash (direct hit),33770
4500,60,E-liter,Full charge,93801
4500,60,E-liter,Minimum charge,7816
4500,60,Tenta Brella,All shots hit,56280
4500,60,Tenta Brella,Single shot,7973
4500,60,Tenta Brella,Launched brella,39084
4500,60,Splatana Stamper,Horizontal slash,15633
4500,60,Splatana Stamper,Charged slash,28140
4500,60,Splatana Stamper,Charged slash (direct hit),34393
4700,50,Splattershot,Shot,4780
4700,50,Splattershot Jr.,Shot,3983
4700,50,Squelcher,Shot,7170
4700,50,Splat Roller,Horizontal swing,19918
4700,50,Splat Roller,Vertical swing,26558
4700,50,Splat Roller,Inkling on the go,15934
4700,50,Dynamo Roller,Horizontal swing,31869
4700,50,Dynamo Roller,Vertical swing,47804
4700,50,Dynamo Roller,Inkling on the go,79674
4700,50,E-liter,Full charge,79674
4700,50,E-liter,Minimum charge,6639
4700,50,Squiffer,Full charge,33197
4700,50,Squiffer,Minimum charge,6639
4700,50,Slosher,Single slosh,21246
4700,50,Sloshing Machine,Direct hit,26558
4700,50,Sloshing Machine,Explosion,15934
4700,50,Heavy Splatling,Shot,5975
4700,50,Mini Splatling,Shot,5178
4700,50,Splat Dualies,Shot,5178
4700,50,Glooga Dualies,Pre-Dodge Roll,7170
4700,50,Glooga Dualies,Post-Dodge Roll,10357
4700,50,Splat Brella,All shots hit,23902
4700,50,Splat Brella,Single shot,4780
4700,50,Splat Brella,Launched brella,19918
4700,50,Tenta Brella,All shots hit,47804
4700,50,Tenta Brella,Single shot,6772
4700,50,Tenta Brella,Launched brella,33197
4700,50,Blaster,Direct hit,29213
4700,50,Blaster,Explosion (max),20449
4700,50,Blaster,Explosion (min),14606
4700,50,Rapid Blaster Pro,Direct hit,23902
4700,50,Rapid Blaster Pro,Explosion,11951
4700,50,Octobrush,Brush swing,7967
4700,50,Octobrush,Inking on the go,5311
4700,50,Tri-Stringer,Explosion,5311
4700,50,Tri-Stringer,Full charge,15934
4700,50,Splatana Stamper,Horizontal slash,13279
4700,50,Splatana Stamper,Charged slash,23902
4700,50,Splatana Stamper,Charged slash (direct hit),29213
4700,51,Splattershot,Shot,4862
4700,51,Splattershot Jr.,Shot,4051
4700,51,Squelcher,Shot,7293
4700,51,Splat Roller,Horizontal swing,20258
4700,51,Splat Roller,Vertical swing,27011
4700,51,Splat Roller,Inkling on the go,16207
4700,51,Dynamo Roller,Horizontal swing,32414
4700,51,Dynamo Roller,Vertical swing,48621
4700,51,Dynamo Roller,Inkling on the go,81035
4700,51,E-liter,Full charge,81035
4700,51,E-liter,Minimum charge,6752
4700,51,Squiffer,Full charge,33764
4700,51,Squiffer,Minimum charge,6752
4700,51,Slosher,Single slosh,21609
4700,51,Sloshing Machine,Direct hit,27011
4700,51,Sloshing Machine,Explosion,16207
4700,51,Heavy Splatling,Shot,6077
4700,51,Mini Splatling,Shot,5267
4700,51,Splat Dualies,Shot,5267
4700,51,Glooga Dualies,Pre-Dodge Roll,7293
4700,51,Glooga Dualies,Post-Dodge Roll,10534
4700,51,Splat Brella,All shots hit,24310
4700,51,Splat Brella,Single shot,4862
4700,51,Splat Brella,Launched brella,20258
4700,51,Tenta Brella,All shots hit,48621
4700,51,Tenta Brella,Single shot,6887
4700,51,Tenta Brella,Launched brella,33764
4700,51,Blaster,Direct hit,29712
4700,51,Blaster,Explosion (max),20799
4700,51,Blaster,Explosion (min),14856
4700,51,Rapid Blaster Pro,Direct hit,24310
4700,51,Rapid Blaster Pro,Explosion,12155
4700,51,Octobrush,Brush swing,8103
4700,51,Octobrush,Inking on the go,5402
4700,51,Tri-Stringer,Explosion,5402
4700,51,Tri-Stringer,Full charge,16207
4700,51,Splatana Stamper,Horizontal slash,13505
4700,51,Splatana Stamper,Charged slash,24310
4700,51,Splatana Stamper,Charged slash (direct hit),29712
4700,52,Splattershot,Shot,4945
4700,52,Splattershot Jr.,Shot,4121
4700,52,Squelcher,Shot,7417
4700,52,Splat Roller,Horizontal swing,20605
4700,52,Splat Roller,Vertical swing,27473
4700,52,Splat Roller,Inkling on the go,16484
4700,52,Dynamo Roller,Horizontal swing,32968
4700,52,Dynamo Roller,Vertical swing,49452
4700,52,Dynamo Roller,Inkling on the go,82421
4700,52,E-liter,Full charge,82421
4700,52,E-liter,Minimum charge,6868
4700,52,Squiffer,Full charge,34342
4700,52,Squiffer,Minimum charge,6868
4700,52,Slosher,Single slosh,21979
4700,52,Sloshing Machine,Direct hit,27473
4700,52,Sloshing Machine,Explosion,16464
4700,52,Heavy Splatling,Shot,6181
4700,52,Mini Splatling,Shot,5357
4700,52,Splat Dualies,Shot,5357
4700,52,Glooga Dualies,Pre-Dodge Roll,7417
4700,52,Glooga Dualies,Post-Dodge Roll,10714
4700,52,Splat Brella,All shots hit,24726
4700,52,Splat Brella,Single shot,4945
4700,52,Splat Brella,Launched brella,20605
4700,52,Tenta Brella,All shots hit,49452
4700,52,Tenta Brella,Single shot,7005
4700,52,Tenta Brella,Launched brella,34342
4700,52,Blaster,Direct hit,30221
4700,52,Blaster,Explosion (max),21154
4700,52,Blaster,Explosion (min),15110
4700,52,Rapid Blaster Pro,Direct hit,24726
4700,52,Rapid Blaster Pro,Explosion,12363
4700,52,Octobrush,Brush swing,8242
4700,52,Octobrush,Inking on the go,5494
4700,52,Tri-Stringer,Explosion,5494
4700,52,Tri-Stringer,Full charge,16484
4700,52,Splatana Stamper,Horizontal slash,13736
4700,52,Splatana Stamper,Charged slash,24726
4700,52,Splatana Stamper,Charged slash (direct hit),30221
4700,53,Splattershot,Shot,5030
4700,53,Splattershot Jr.,Shot,4192
4700,53,Squelcher,Shot,7546
4700,53,Splat Roller,Horizontal swing,20961
4700,53,Splat Roller,Vertical swing,27948
4700,53,Splat Roller,Inkling on the go,16769
4700,53,Dynamo Roller,Horizontal swing,33538
4700,53,Dynamo Roller,Vertical swing,50307
4700,53,Dynamo Roller,Inkling on the go,83845
4700,53,E-liter,Full charge,83845
4700,53,E-liter,Minimum charge,6987
4700,53,Squiffer,Full charge,34935
4700,53,Squiffer,Minimum charge,6987
4700,53,Slosher,Single slosh,22358
4700,53,Sloshing Machine,Direct hit,27948
4700,53,Sloshing Machine,Explosion,16769
4700,53,Heavy Splatling,Shot,6288
4700,53,Mini Splatling,Shot,5449
4700,53,Splat Dualies,Shot,5449
4700,53,Glooga Dualies,Pre-Dodge Roll,7546
4700,53,Glooga Dualies,Post-Dodge Roll,10899
4700,53,Splat Brella,All shots hit,25153
4700,53,Splat Brella,Single shot,5030
4700,53,Splat Brella,Launched brella,20961
4700,53,Tenta Brella,All shots hit,50307
4700,53,Tenta Brella,Single shot,7126
4700,53,Tenta Brella,Launched brella,34935
4700,53,Blaster,Direct hit,30743
4700,53,Blaster,Explosion (max),21520
4700,53,Blaster,Explosion (min),15371
4700,53,Rapid Blaster Pro,Direct hit,25153
4700,53,Rapid Blaster Pro,Explosion,12576
4700,53,Octobrush,Brush swing,8384
4700,53,Octobrush,Inking on the go,5589
4700,53,Tri-Stringer,Explosion,5589
4700,53,Tri-Stringer,Full charge,16769
4700,53,Splatana Stamper,Horizontal slash,13974
4700,53,Splatana Stamper,Charged slash,25153
4700,53,Splatana Stamper,Charged slash (direct hit),30743
4700,54,Splattershot,Shot,5118
4700,54,Splattershot Jr.,Shot,4265
4700,54,Squelcher,Shot,7677
4700,54,Splat Roller,Horizontal swing,21326
4700,54,Splat Roller,Vertical swing,28435
4700,54,Splat Roller,Inkling on the go,17061
4700,54,Dynamo Roller,Horizontal swing,34122
4700,54,Dynamo Roller,Vertical swing,51184
4700,54,Dynamo Roller,Inkling on the go,85306
4700,54,E-liter,Full charge,85306
4700,54,E-liter,Minimum charge,7108
4700,54,Squiffer,Full charge,35544
4700,54,Squiffer,Minimum charge,7108
4700,54,Slosher,Single slosh,22748
4700,54,Sloshing Machine,Direct hit,28435
4700,54,Sloshing Machine,Explosion,17061
4700,54,Heavy Splatling,Shot,6398
4700,54,Mini Splatling,Shot,5544
4700,54,Splat Dualies,Shot,5544
4700,54,Glooga Dualies,Pre-Dodge Roll,7677
4700,54,Glooga Dualies,Post-Dodge Roll,11089
4700,54,Splat Brella,All shots hit,25592
4700,54,Splat Brella,Single shot,5118
4700,54,Splat Brella,Launched brella,21326
4700,54,Tenta Brella,All shots hit,51184
4700,54,Tenta Brella,Single shot,7251
4700,54,Tenta Brella,Launched brella,35544
4700,54,Blaster,Direct hit,31279
4700,54,Blaster,Explosion (max),21895
4700,54,Blaster,Explosion (min),15639
4700,54,Rapid Blaster Pro,Direct hit,25592
4700,54,Rapid Blaster Pro,Explosion,12796
4700,54,Octobrush,Brush swing,8530
4700,54,Octobrush,Inking on the go,5687
4700,54,Tri-Stringer,Explosion,5687
4700,54,Tri-Stringer,Full charge,17061
4700,54,Splatana Stamper,Horizontal slash,14217
4700,54,Splatana Stamper,Charged slash,25592
4700,54,Splatana Stamper,Charged slash (direct hit),31279
4700,55,Splattershot,Shot,5208
4700,55,Splattershot Jr.,Shot,4340
4700,55,Squelcher,Shot,7812
4700,55,Splat Roller,Horizontal swing,21701
4700,55,Splat Roller,Vertical swing,28935
4700,55,Splat Roller,Inkling on the go,17361
4700,55,Dynamo Roller,Horizontal swing,34722
4700,55,Dynamo Roller,Vertical swing,52083
4700,55,Dynamo Roller,Inkling on the go,86806
4700,55,E-liter,Full charge,86806
4700,55,E-liter,Minimum charge,7233
4700,55,Squiffer,Full charge,36169
4700,55,Squiffer,Minimum charge,7233
4700,55,Slosher,Single slosh,23148
4700,55,Sloshing Machine,Direct hit,28935
4700,55,Sloshing Machine,Explosion,17361
4700,55,Heavy Splatling,Shot,6510
4700,55,Mini Splatling,Shot,5642
4700,55,Splat Dualies,Shot,5642
4700,55,Glooga Dualies,Pre-Dodge Roll,7812
4700,55,Glooga Dualies,Post-Dodge Roll,11284
4700,55,Splat Brella,All shots hit,26041
4700,55,Splat Brella,Single shot,5208
4700,55,Splat Brella,Launched brella,21701
4700,55,Tenta Brella,All shots hit,52083
4700,55,Tenta Brella,Single shot,7378
4700,55,Tenta Brella,Launched brella,36169
4700,55,Blaster,Direct hit,31828
4700,55,Blaster,Explosion (max),22280
4700,55,Blaster,Explosion (min),15914
4700,55,Rapid Blaster Pro,Direct hit,26041
4700,55,Rapid Blaster Pro,Explosion,13020
4700,55,Octobrush,Brush swing,8680
4700,55,Octobrush,Inking on the go,5787
4700,55,Tri-Stringer,Explosion,5787
4700,55,Tri-Stringer,Full charge,17361
4700,55,Splatana Stamper,Horizontal slash,14467
4700,55,Splatana Stamper,Charged slash,26041
4700,55,Splatana Stamper,Charged slash (direct hit),31828
4700,56,Splattershot,Shot,5300
4700,56,Splattershot Jr.,Shot,4417
4700,56,Squelcher,Shot,7950
4700,56,Splat Roller,Horizontal swing,22085
4700,56,Splat Roller,Vertical swing,29447
4700,56,Splat Roller,Inkling on the go,17668
4700,56,Dynamo Roller,Horizontal swing,35337
4700,56,Dynamo Roller,Vertical swing,53005
4700,56,Dynamo Roller,Inkling on the go,88343
4700,56,E-liter,Full charge,88343
4700,56,E-liter,Minimum charge,7361
4700,56,Squiffer,Full charge,36809
4700,56,Squiffer,Minimum charge,7361
4700,56,Slosher,Single slosh,23558
4700,56,Sloshing Machine,Direct hit,29447
4700,56,Sloshing Machine,Explosion,17668
4700,56,Heavy Splatling,Shot,6625
4700,56,Mini Splatling,Shot,5742
4700,56,Splat Dualies,Shot,5742
4700,56,Glooga Dualies,Pre-Dodge Roll,7950
4700,56,Glooga Dualies,Post-Dodge Roll,11484
4700,56,Splat Brella,All shots hit,26502
4700,56,Splat Brella,Single shot,5300
4700,56,Splat Brella,Launched brella,22805
4700,56,Tenta Brella,All shots hit,53005
4700,56,Tenta Brella,Single shot,7509
4700,56,Tenta Brella,Launched brella,36809
4700,56,Blaster,Direct hit,32392
4700,56,Blaster,Explosion (max),22674
4700,56,Blaster,Explosion (min),16196
4700,56,Rapid Blaster Pro,Direct hit,26502
4700,56,Rapid Blaster Pro,Explosion,13251
4700,56,Octobrush,Brush swing,8834
4700,56,Octobrush,Inking on the go,5889
4700,56,Tri-Stringer,Explosion,5889
4700,56,Tri-Stringer,Full charge,17668
4700,56,Splatana Stamper,Horizontal slash,14723
4700,56,Splatana Stamper,Charged slash,26502
4700,56,Splatana Stamper,Charged slash (direct hit),32392
4700,57,Splattershot,Shot,5395
4700,57,Splattershot Jr.,Shot,4495
4700,57,Squelcher,Shot,8092
4700,57,Splat Roller,Horizontal swing,22479
4700,57,Splat Roller,Vertical swing,29972
4700,57,Splat Roller,Inkling on the go,17983
4700,57,Dynamo Roller,Horizontal swing,35967
4700,57,Dynamo Roller,Vertical swing,53950
4700,57,Dynamo Roller,Inkling on the go,89918
4700,57,E-liter,Full charge,89918
4700,57,E-liter,Minimum charge,7493
4700,57,Squiffer,Full charge,37465
4700,57,Squiffer,Minimum charge,7493
4700,57,Slosher,Single slosh,23978
4700,57,Sloshing Machine,Direct hit,29972
4700,57,Sloshing Machine,Explosion,17983
4700,57,Heavy Splatling,Shot,6743
4700,57,Mini Splatling,Shot,5844
4700,57,Splat Dualies,Shot,5844
4700,57,Glooga Dualies,Pre-Dodge Roll,8092
4700,57,Glooga Dualies,Post-Dodge Roll,11689
4700,57,Splat Brella,All shots hit,26975
4700,57,Splat Brella,Single shot,5395
4700,57,Splat Brella,Launched brella,22479
4700,57,Tenta Brella,All shots hit,53950
4700,57,Tenta Brella,Single shot,7643
4700,57,Tenta Brella,Launched brella,37465
4700,57,Blaster,Direct hit,32970
4700,57,Blaster,Explosion (max),23079
4700,57,Blaster,Explosion (min),16485
4700,57,Rapid Blaster Pro,Direct hit,26975
4700,57,Rapid Blaster Pro,Explosion,13487
4700,57,Octobrush,Brush swing,8991
4700,57,Octobrush,Inking on the go,5994
4700,57,Tri-Stringer,Explosion,5994
4700,57,Tri-Stringer,Full charge,17983
4700,57,Splatana Stamper,Horizontal slash,14986
4700,57,Splatana Stamper,Charged slash,26975
4700,57,Splatana Stamper,Charged slash (direct hit),32970
4700,58,Splattershot,Shot,5491
4700,58,Splattershot Jr.,Shot,4576
4700,58,Squelcher,Shot,8237
4700,58,Splat Roller,Horizontal swing,22882
4700,58,Splat Roller,Vertical swing,30510
4700,58,Splat Roller,Inkling on the go,18306
4700,58,Dynamo Roller,Horizontal swing,36612
4700,58,Dynamo Roller,Vertical swing,54918
4700,58,Dynamo Roller,Inkling on the go,91531
4700,58,E-liter,Full charge,91531
4700,58,E-liter,Minimum charge,7627
4700,58,Squiffer,Full charge,38137
4700,58,Squiffer,Minimum charge,7627
4700,58,Slosher,Single slosh,24408
4700,58,Sloshing Machine,Direct hit,30510
4700,58,Sloshing Machine,Explosion,18306
4700,58,Heavy Splatling,Shot,6864
4700,58,Mini Splatling,Shot,5949
4700,58,Splat Dualies,Shot,5949
4700,58,Glooga Dualies,Pre-Dodge Roll,8237
4700,58,Glooga Dualies,Post-Dodge Roll,11899
4700,58,Splat Brella,All shots hit,27459
4700,58,Splat Brella,Single shot,5491
4700,58,Splat Brella,Launched brella,22882
4700,58,Tenta Brella,All shots hit,54918
4700,58,Tenta Brella,Single shot,7780
4700,58,Tenta Brella,Launched brella,38137
4700,58,Blaster,Direct hit,33561
4700,58,Blaster,Explosion (max),23492
4700,58,Blaster,Explosion (min),16780
4700,58,Rapid Blaster Pro,Direct hit,27459
4700,58,Rapid Blaster Pro,Explosion,13729
4700,58,Octobrush,Brush swing,9153
4700,58,Octobrush,Inking on the go,6102
4700,58,Tri-Stringer,Explosion,6102
